"emp_no","first_name","last_name","hire_date"
418480,"Ranan","Anguita","1986-11-10"
225866,"Guenter","Anguita","1986-07-11"
425309,"Munehiko","Anick","1986-02-21"
491794,"Chuanti","Anick","1986-08-27"
408384,"Fumiyo","Anick","1986-04-18"
294125,"Lene","Anick","1986-04-07"
282525,"Mang","Anick","1986-11-10"
448814,"Paddy","Anick","1986-02-10"
78285,"Marek","Anick","1986-01-29"
489934,"Alois","Anick","1986-03-14"
458455,"Emran","Anick","1986-08-31"
456195,"Hilary","Anick","1986-11-14"
284508,"Feiyu","Anick","1986-05-23"
497627,"Heping","Anick","1986-02-17"
441984,"Mariusz","Anick","1986-07-03"
413804,"Yahiko","Anick","1986-04-03"
62371,"Vojin","Anick","1986-09-04"
290605,"Suzette","Anick","1986-02-11"
455333,"Souichi","Anick","1986-04-21"
78833,"Chuanyi","Anick","1986-03-08"
236814,"Shigeo","Anick","1986-12-02"
264152,"Fatemeh","Anick","1986-10-17"
492893,"Arco","Anick","1986-09-10"
457155,"Boalin","Anick","1986-11-21"
277581,"Siddarth","Anick","1986-06-26"
292295,"Uli","Anick","1986-02-18"
464861,"Ashish","Anick","1986-11-11"
97221,"Martina","Anick","1986-08-12"
439808,"Subhash","Anick","1986-09-02"
425225,"Ipke","Anick","1986-08-16"
433999,"Morrie","Anick","1986-01-25"
44639,"Odysseas","Anick","1986-04-04"
273957,"Danai","Anick","1986-06-25"
98781,"Heping","Anick","1986-07-16"
498958,"Shem","Anick","1986-02-04"
248744,"Demin","Anick","1986-01-18"
280955,"Mona","Anido","1986-02-20"
32080,"Lech","Anido","1986-12-07"
244983,"Jaewoo","Anido","1986-10-03"
479161,"Sibyl","Anido","1986-12-06"
89021,"Cordelia","Anido","1986-09-08"
106989,"Turgut","Anido","1986-03-14"
34546,"Toney","Anido","1986-07-16"
299927,"Hironobu","Anido","1986-06-12"
221634,"Tze","Anido","1986-02-25"
66268,"Prasadram","Anido","1986-12-13"
491613,"Ortrud","Anido","1986-01-29"
443188,"Muneo","Anido","1986-06-27"
497465,"Halsur","Anido","1986-08-07"
37062,"Szabolcs","Anido","1986-11-15"
65115,"Goetz","Anido","1986-10-26"
490068,"Kwok","Anido","1986-02-14"
469284,"Karlis","Anido","1986-05-12"
434747,"Jacqueline","Anido","1986-08-24"
109995,"Constantijn","Anido","1986-06-11"
405426,"Khoa","Anily","1986-05-14"
26560,"Greger","Anily","1986-03-08"
415690,"Mohd","Anily","1986-08-21"
448320,"Ranga","Anily","1986-11-10"
488300,"Huiqun","Anily","1986-07-14"
27743,"Bernt","Anily","1986-06-08"
54259,"Snehasis","Anily","1986-03-03"
87034,"Junsik","Anily","1986-08-01"
455656,"Rimli","Anily","1986-07-21"
406754,"Zhonghui","Anily","1986-03-20"
30974,"Yunming","Anily","1986-03-05"
476589,"Tetsushi","Anily","1986-11-26"
53285,"Pantung","Anily","1986-01-11"
463516,"Yonghoan","Anily","1986-01-07"
425549,"Jackson","Anily","1986-09-05"
38973,"Bartek","Anily","1986-11-14"
411518,"Yurij","Anily","1986-06-27"
452014,"Mooi","Anily","1986-02-02"
480259,"Giap","Antonakopoulos","1986-07-27"
76368,"Pramod","Antonakopoulos","1986-06-08"
108047,"Taizo","Antonakopoulos","1986-02-17"
423178,"Paraskevi","Antonakopoulos","1986-03-23"
79210,"Mansur","Antonakopoulos","1986-09-19"
425131,"Phule","Antonakopoulos","1986-03-22"
220108,"Breannda","Antonakopoulos","1986-12-11"
406752,"Masaru","Antonakopoulos","1986-09-24"
33906,"Dipayan","Antonakopoulos","1986-06-06"
109971,"Odoardo","Antonakopoulos","1986-05-08"
20997,"Make","Antonakopoulos","1986-09-21"
91044,"Zhenbing","Antonakopoulos","1986-04-11"
18862,"Ramalingam","Antonakopoulos","1986-08-22"
272245,"Alexius","Antonakopoulos","1986-08-16"
429817,"Jackson","Antonakopoulos","1986-04-27"
430789,"Nathan","Antonakopoulos","1986-11-27"
201758,"Chaoyi","Antonakopoulos","1986-12-24"
489639,"Frederique","Antonakopoulos","1986-05-06"
213360,"Debaprosad","Antonakopoulos","1986-09-16"
415707,"Fumitaka","Antonakopoulos","1986-11-13"
439316,"Tsvetan","Antonakopoulos","1986-01-22"
266625,"Goo","Antonisse","1986-12-25"
56672,"Matt","Antonisse","1986-05-16"
66494,"Manu","Antonisse","1986-03-19"
261374,"Arumugam","Antonisse","1986-07-26"
438918,"Xiaoheng","Antonisse","1986-07-13"
262378,"Petter","Antonisse","1986-03-01"
249199,"Boriana","Antonisse","1986-05-16"
467036,"Urs","Antonisse","1986-11-19"
496167,"Gennady","Antonisse","1986-04-27"
466244,"Radhakrishnan","Antonisse","1986-09-12"
404686,"Kyoichi","Antonisse","1986-09-24"
209920,"Jaewoo","Antonisse","1986-12-25"
95895,"Becky","Antonisse","1986-09-15"
259692,"Along","Antonisse","1986-10-13"
216782,"Yifei","Antonisse","1986-10-22"
66376,"Berhard","Antonisse","1986-10-23"
492402,"Lenore","Antonisse","1986-08-14"
433488,"Wayne","Antonisse","1986-03-07"
244216,"Kirk","Antonisse","1986-01-28"
405199,"Gou","Antonisse","1986-09-18"
433189,"Mansur","Antonisse","1986-10-26"
19584,"Youjian","Antonisse","1986-09-03"
109311,"Jianhui","Antonisse","1986-05-18"
217840,"Bangqing","Antonisse","1986-08-24"
219044,"Jiang","Apsitis","1986-09-12"
455202,"Sakthirel","Apsitis","1986-12-28"
290933,"Zine","Apsitis","1986-09-09"
493899,"Susanne","Apsitis","1986-08-03"
421796,"Yakkov","Apsitis","1986-09-28"
253005,"Hsiangchu","Apsitis","1986-01-17"
225998,"Nakhoon","Apsitis","1986-10-23"
88450,"Eckart","Apsitis","1986-05-25"
16954,"Akhilish","Apsitis","1986-08-06"
95932,"Charmane","Apsitis","1986-10-11"
421332,"Basem","Apsitis","1986-04-22"
286693,"Dzung","Apsitis","1986-03-02"
435107,"Candido","Apsitis","1986-08-06"
106164,"Hatem","Apsitis","1986-12-11"
200711,"Atreye","Apsitis","1986-02-15"
200284,"Shaunak","Apsitis","1986-06-16"
410218,"Hiroyasu","Apsitis","1986-04-20"
202070,"Steve","Apsitis","1986-11-23"
454643,"Woody","Apsitis","1986-08-06"
446626,"Augustine","Apsitis","1986-08-06"
213310,"Quingbo","Apsitis","1986-12-12"
481025,"Hairong","Apsitis","1986-09-21"
10314,"Christfried","Apsitis","1986-01-16"
31224,"Uta","Apsitis","1986-07-27"
87534,"Golgen","Apsitis","1986-06-13"
62141,"Yagil","Apsitis","1986-09-18"
21878,"Demin","Apsitis","1986-03-20"
69126,"Subhrajyoti","Apsitis","1986-10-15"
456688,"Petter","Apsitis","1986-11-30"
101692,"Gad","Apsitis","1986-08-11"
243950,"Lidong","Argence","1986-01-28"
203005,"Yuuichi","Argence","1986-08-20"
94143,"Bartek","Argence","1986-05-11"
419924,"Kerhong","Argence","1986-11-02"
26896,"Salvador","Argence","1986-12-26"
480995,"Saeko","Argence","1986-08-22"
424832,"Sandeepan","Argence","1986-10-22"
468306,"Mircea","Argence","1986-01-19"
212405,"Vasilis","Argence","1986-12-23"
84740,"Parto","Argence","1986-09-27"
410310,"Ung","Argence","1986-12-12"
12866,"Jaroslava","Argence","1986-10-04"
455456,"Angus","Argence","1986-09-19"
40496,"Kyoichi","Argence","1986-11-30"
13855,"Zhensheng","Argence","1986-09-05"
216354,"Nishit","Argence","1986-10-03"
82799,"Bezalel","Argence","1986-11-20"
407053,"Yuchang","Ariola","1986-06-01"
434139,"Niteen","Ariola","1986-11-19"
449987,"Seongbin","Ariola","1986-03-25"
454633,"Gil","Ariola","1986-02-10"
497592,"Georgi","Ariola","1986-03-27"
70638,"Gully","Ariola","1986-04-09"
409781,"Luisa","Ariola","1986-11-23"
405284,"Janche","Ariola","1986-06-27"
30791,"Xiong","Ariola","1986-09-13"
258581,"Fumitaka","Ariola","1986-07-12"
40925,"Jiong","Ariola","1986-04-13"
83768,"Mark","Ariola","1986-03-05"
79590,"Jiakeng","Ariola","1986-12-01"
487339,"Debaprosad","Ariola","1986-01-22"
42579,"Mariusz","Ariola","1986-07-13"
451682,"Fumiyo","Ariola","1986-05-29"
248466,"Brewster","Arlazarov","1986-08-22"
486433,"Malu","Arlazarov","1986-10-28"
66761,"Heon","Arlazarov","1986-09-07"
204606,"Mariusz","Arlazarov","1986-02-05"
218072,"Hatim","Arlazarov","1986-10-16"
71312,"Toshimitsu","Arlazarov","1986-01-05"
458363,"Anneke","Arlazarov","1986-04-23"
24886,"Vitali","Arlazarov","1986-11-21"
425839,"Susanne","Arlazarov","1986-09-25"
448567,"Howell","Arlazarov","1986-05-10"
404393,"Elgin","Arlazarov","1986-05-21"
72367,"Lillian","Arlazarov","1986-06-01"
98036,"Aemilian","Arlazarov","1986-05-20"
467003,"Van","Arlazarov","1986-09-08"
219328,"Gro","Arlazarov","1986-07-25"
454538,"Paddy","Arlazarov","1986-10-12"
51943,"Gal","Arlazarov","1986-07-08"
401548,"Sahrah","Arlazarov","1986-04-12"
460576,"Pascal","Arlazarov","1986-06-07"
43570,"Otmar","Arlazarov","1986-12-12"
42861,"Aral","Arlazarov","1986-07-12"
449835,"Etsuo","Armand","1986-06-02"
442977,"Marlo","Armand","1986-05-24"
226928,"Genta","Armand","1986-07-09"
217894,"Lenore","Armand","1986-05-24"
473118,"Junichi","Armand","1986-10-18"
292458,"Akeno","Armand","1986-07-23"
474040,"Ramachenga","Armand","1986-01-06"
426924,"Shigeichiro","Armand","1986-11-28"
440366,"Babette","Armand","1986-09-24"
67459,"Rajmohan","Armand","1986-06-30"
37659,"Florina","Armand","1986-07-23"
236289,"Fumino","Armand","1986-12-15"
298950,"Mabry","Armand","1986-09-12"
414262,"Haldon","Armand","1986-11-21"
22012,"DeForest","Armand","1986-07-19"
13432,"Masadi","Armand","1986-09-14"
92930,"Sivanarayana","Armand","1986-10-10"
219002,"Tesuro","Armand","1986-10-19"
47678,"Atilio","Armand","1986-10-06"
485489,"Keiichiro","Armand","1986-12-14"
272393,"Marlo","Armand","1986-09-09"
62124,"Junsik","Armand","1986-04-03"
444417,"Gopalakrishnan","Armand","1986-08-28"
236993,"Adit","Armand","1986-10-29"
31195,"Ebru","Armand","1986-10-25"
280239,"Aleksandar","Armand","1986-08-09"
274696,"Hailing","Armand","1986-11-19"
419398,"Ulf","Armand","1986-09-06"
421340,"Olivera","Armand","1986-05-31"
435316,"Annemarie","Armand","1986-05-25"
421458,"Conor","Aseltine","1986-06-01"
295456,"Adly","Aseltine","1986-10-20"
104696,"Lansing","Aseltine","1986-01-28"
28338,"Morrie","Aseltine","1986-01-11"
410565,"Xiadong","Aseltine","1986-10-04"
43300,"Francesca","Aseltine","1986-08-03"
43883,"Zhigen","Aseltine","1986-01-23"
482787,"Shuky","Aseltine","1986-04-26"
38993,"Gal","Aseltine","1986-05-25"
407072,"Ymte","Aseltine","1986-10-18"
41173,"Maren","Aseltine","1986-04-04"
253714,"Maria","Aseltine","1986-06-10"
102131,"Gill","Aseltine","1986-04-03"
293129,"Jeane","Aseltine","1986-03-17"
18393,"Wuxu","Aseltine","1986-07-22"
459247,"Teunis","Aseltine","1986-03-22"
91038,"Chanjung","Aseltine","1986-05-01"
52768,"Zhenbing","Aseltine","1986-12-04"
202261,"Tetsushi","Aseltine","1986-08-07"
200942,"Kagan","Aseltine","1986-05-26"
294126,"Adit","Aseltine","1986-01-20"
467182,"Renee","Ashish","1986-01-29"
218201,"Harjit","Ashish","1986-01-10"
466759,"Ferdinand","Ashish","1986-12-29"
420547,"Danae","Ashish","1986-12-30"
427989,"Fabrizio","Ashish","1986-02-27"
97104,"Chiranjit","Ashish","1986-07-23"
14849,"Aluzio","Ashish","1986-04-16"
450012,"Byong","Ashish","1986-08-07"
439565,"Kyoichi","Ashish","1986-09-12"
72991,"Geoff","Ashish","1986-06-20"
102842,"Demos","Ashish","1986-11-03"
16168,"JoAnna","Ashish","1986-10-15"
97156,"Kitty","Ashish","1986-04-26"
493893,"Almudena","Ashish","1986-09-20"
235702,"Kien","Ashish","1986-02-27"
415948,"Marin","Ashish","1986-07-11"
204198,"Gaetan","Ashish","1986-10-24"
264535,"Gunilla","Ashish","1986-07-11"
92165,"Jongsuk","Ashish","1986-07-29"
22873,"Ebbe","Ashish","1986-11-30"
201301,"Howell","Ashish","1986-02-04"
42130,"Pramod","Ashish","1986-10-01"
415306,"Huican","Ashish","1986-10-31"
16874,"Arunas","Asmuth","1986-09-28"
83725,"Abdulah","Asmuth","1986-01-27"
64883,"Youngkon","Asmuth","1986-10-29"
210678,"Subbu","Asmuth","1986-11-18"
276150,"Rosella","Asmuth","1986-09-28"
297186,"Jovan","Asmuth","1986-11-09"
287869,"Nahid","Asmuth","1986-12-28"
16599,"Eckart","Asmuth","1986-02-20"
53532,"Shimshon","Asmuth","1986-12-28"
238793,"Tomoyuki","Asmuth","1986-02-27"
423785,"Yinghua","Asmuth","1986-12-15"
283970,"Tamiya","Asmuth","1986-01-10"
265749,"Uri","Asmuth","1986-01-01"
38310,"Reuven","Asmuth","1986-12-20"
483474,"JoAnna","Asmuth","1986-03-26"
471425,"Shen","Asmuth","1986-02-15"
404440,"Gretta","Asmuth","1986-11-20"
254206,"Tamiya","Asmuth","1986-01-07"
86987,"Breannda","Asmuth","1986-11-15"
226468,"Mooi","Asmuth","1986-10-17"
480453,"Phule","Asmuth","1986-02-11"
407566,"Stevo","Asmuth","1986-01-21"
261365,"Feiyu","Asmuth","1986-08-06"
90635,"Patricio","Asrin","1986-11-21"
424545,"Bowen","Asrin","1986-02-22"
95752,"Baocai","Asrin","1986-04-20"
262107,"Lidong","Asrin","1986-09-04"
419608,"Poorav","Asrin","1986-10-17"
450571,"Kokou","Asrin","1986-05-23"
248299,"Kiam","Asrin","1986-10-23"
263460,"Otmar","Asrin","1986-12-20"
419386,"Morris","Asrin","1986-03-23"
293423,"Zita","Asrin","1986-06-07"
45718,"Bernd","Asrin","1986-10-31"
406590,"Xiahua","Asrin","1986-10-30"
285307,"Eishiro","Asrin","1986-12-01"
74610,"Aram","Asrin","1986-11-02"
264842,"Valeri","Asrin","1986-08-22"
470165,"Masamitsu","Asrin","1986-01-22"
229378,"Eberhardt","Asrin","1986-07-18"
433933,"Abdelkader","Asrin","1986-09-17"
208312,"Morrie","Asrin","1986-07-19"
32122,"Werner","Asrin","1986-10-16"
40557,"Arfst","Asrin","1986-04-04"
233609,"Jacopo","Asrin","1986-05-24"
422724,"Yuichiro","Asrin","1986-01-25"
34580,"Sasan","Assaf","1986-10-16"
245104,"Denny","Assaf","1986-07-08"
275542,"Magy","Assaf","1986-07-07"
18110,"Tetsurou","Assaf","1986-06-21"
432083,"Xiaoqiang","Assaf","1986-11-08"
207854,"Kazuhito","Assaf","1986-01-06"
284783,"Shahab","Assaf","1986-02-15"
477534,"Eckart","Assaf","1986-03-11"
234718,"Jasminko","Assaf","1986-10-11"
209673,"Rayond","Assaf","1986-03-02"
92210,"Kazuhito","Assaf","1986-01-02"
462499,"Mark","Assaf","1986-01-28"
432388,"Visit","Assaf","1986-02-18"
97266,"Hugo","Assaf","1986-04-17"
35332,"Xiaoqiu","Assaf","1986-07-15"
494435,"Lein","Assaf","1986-09-14"
423729,"Akeel","Assaf","1986-02-27"
438984,"Khalil","Assaf","1986-12-12"
72505,"Dipayan","Assaf","1986-04-26"
103329,"Frederique","Assaf","1986-11-13"
410877,"Lunjin","Assaf","1986-02-01"
68880,"Elvis","Assaf","1986-09-27"
464778,"Shunichi","Assaf","1986-10-22"
429076,"Snehasis","Assaf","1986-07-31"
409770,"Kankanahalli","Assaf","1986-12-05"
87904,"Xuejun","Assaf","1986-02-02"
285479,"Dhritiman","Assaf","1986-08-22"
216730,"Mamdouh","Assaf","1986-07-18"
49395,"Subir","Assaf","1986-05-05"
17052,"Lucian","Asser","1986-10-14"
109146,"Marco","Asser","1986-03-04"
486300,"Kish","Asser","1986-12-23"
41591,"Martins","Asser","1986-01-14"
435851,"Tru","Asser","1986-08-15"
490009,"Odinaldo","Asser","1986-02-07"
223824,"Jeanna","Asser","1986-06-10"
432943,"Mokhtar","Asser","1986-12-15"
11449,"Kotesh","Asser","1986-08-27"
31476,"Susanne","Asser","1986-08-05"
235713,"Gita","Asser","1986-09-18"
29683,"Maya","Asser","1986-11-15"
204853,"Zhilian","Asser","1986-02-15"
208127,"Steen","Asser","1986-12-02"
39844,"Arco","Asser","1986-02-03"
294387,"Hatem","Asser","1986-02-28"
85870,"Douadi","Asser","1986-06-02"
297935,"Charmane","Asser","1986-08-29"
421554,"Fei","Asser","1986-04-07"
208812,"Atreyi","Asser","1986-06-30"
19564,"Shigeu","Atchley","1986-12-16"
285520,"Maja","Atchley","1986-04-25"
401348,"Moss","Atchley","1986-02-11"
407242,"Ult","Atchley","1986-07-15"
16966,"Uri","Atchley","1986-10-28"
485730,"Kwangjo","Atchley","1986-09-07"
277195,"Janalee","Atchley","1986-09-14"
47833,"Lucien","Atchley","1986-02-22"
476227,"Jianhua","Atchley","1986-12-12"
284251,"Idoia","Atchley","1986-01-14"
433743,"Tesuya","Atchley","1986-05-09"
48943,"Arno","Atchley","1986-11-03"
30334,"Yongqiao","Atchley","1986-06-23"
60730,"Mokhtar","Atchley","1986-01-17"
490766,"Fay","Atchley","1986-04-29"
31517,"Haldun","Atchley","1986-01-12"
109679,"Demin","Atchley","1986-03-18"
253885,"Bernd","Atchley","1986-04-25"
445047,"Boutros","Atchley","1986-08-08"
261560,"Boaz","Atchley","1986-10-27"
205646,"Alejandro","Atchley","1986-03-02"
269711,"Michaela","Atchley","1986-10-25"
468270,"Shaunak","Atchley","1986-01-04"
423262,"Anyuan","Atchley","1986-04-17"
88743,"Deborah","Atchley","1986-08-16"
421224,"Ebru","Atrawala","1986-12-22"
473642,"Adil","Atrawala","1986-09-07"
100820,"JoAnna","Atrawala","1986-12-28"
234977,"Miyeon","Atrawala","1986-10-08"
430716,"Aimee","Atrawala","1986-04-25"
406157,"Jouko","Atrawala","1986-09-21"
253099,"Lobel","Atrawala","1986-12-25"
203028,"Hideyuki","Atrawala","1986-12-29"
71113,"Anwar","Atrawala","1986-06-06"
274372,"Herbert","Atrawala","1986-05-02"
102391,"Vishv","Atrawala","1986-05-18"
492719,"Shaibal","Atrawala","1986-04-01"
265681,"Marsal","Atrawala","1986-02-23"
96558,"Munir","Atrawala","1986-08-26"
86186,"Khun","Atrawala","1986-09-06"
411051,"Richara","Atrawala","1986-03-14"
95255,"Hitofumi","Atrawala","1986-07-11"
460692,"Kagan","Atrawala","1986-03-12"
90957,"Clyde","Atrawala","1986-11-21"
71445,"Douadi","Atrawala","1986-03-06"
25032,"Wojceich","Atrawala","1986-05-21"
412440,"Mong","Attimonelli","1986-12-03"
496484,"Vugranam","Attimonelli","1986-09-10"
288821,"Elgin","Attimonelli","1986-10-13"
93133,"Mingdong","Attimonelli","1986-01-30"
35847,"Serif","Attimonelli","1986-06-29"
84717,"Zhongwei","Attimonelli","1986-11-01"
13864,"Gladys","Attimonelli","1986-01-31"
403718,"Aris","Attimonelli","1986-07-18"
473021,"Akemi","Attimonelli","1986-10-24"
416996,"Bernt","Attimonelli","1986-06-30"
423445,"Bogdan","Attimonelli","1986-03-28"
488687,"Mahmut","Attimonelli","1986-10-08"
485448,"Mona","Attimonelli","1986-08-17"
400650,"Alselm","Attimonelli","1986-01-16"
200583,"Brendon","Attimonelli","1986-06-21"
286538,"Sukumar","Attimonelli","1986-08-21"
248423,"Xudong","Attimonelli","1986-12-23"
495750,"Naftali","Attimonelli","1986-11-29"
444934,"Oddvar","Attimonelli","1986-01-30"
431237,"Gao","Attimonelli","1986-07-12"
487901,"Emran","Attimonelli","1986-09-21"
261078,"Aamod","Attimonelli","1986-06-18"
482368,"Shuichi","Attimonelli","1986-05-26"
249026,"Conrado","Attimonelli","1986-09-08"
492520,"Gift","Attimonelli","1986-10-30"
28873,"Toshimo","Attimonelli","1986-01-09"
234050,"Niclas","Attimonelli","1986-03-02"
227730,"Shalesh","Attimonelli","1986-01-25"
493067,"Tsz","Attimonelli","1986-12-27"
267602,"Monique","Aumann","1986-03-17"
294497,"Xiaoqiu","Aumann","1986-11-16"
41713,"Jeanna","Aumann","1986-05-22"
39113,"Janche","Aumann","1986-10-22"
71669,"Sachio","Aumann","1986-01-03"
220778,"Honesty","Aumann","1986-09-27"
52006,"Satyanarayana","Aumann","1986-01-15"
94720,"Mantis","Aumann","1986-12-06"
63923,"Gal","Aumann","1986-04-10"
252499,"Shaw","Aumann","1986-03-02"
15377,"Shugo","Aumann","1986-12-19"
400040,"Renny","Aumann","1986-01-14"
455840,"Naraig","Aumann","1986-12-25"
24177,"Van","Aumann","1986-04-09"
423010,"Rasikan","Aumann","1986-11-23"
484595,"Mark","Auria","1986-05-08"
65908,"Sergi","Auria","1986-03-08"
46663,"Yinlin","Auria","1986-06-13"
414496,"Zhensheng","Auria","1986-03-29"
58394,"Shaw","Auria","1986-07-23"
458440,"Mohammed","Auria","1986-11-03"
70438,"Palash","Auria","1986-06-24"
462800,"Sariel","Auria","1986-02-05"
462573,"Takahito","Auria","1986-04-14"
252490,"Roselyn","Auria","1986-04-01"
430598,"Garnik","Auria","1986-12-28"
263283,"Hsiangchu","Auria","1986-03-24"
89027,"Cheong","Auria","1986-06-05"
203345,"Arvin","Auria","1986-11-14"
101468,"Guadalupe","Auria","1986-03-23"
499940,"Yolla","Auria","1986-04-25"
414592,"Eric","Auria","1986-02-24"
284226,"Stamatina","Auria","1986-09-16"
80686,"Sampalli","Auria","1986-08-05"
228665,"Tomofumi","Auria","1986-08-01"
288700,"Junichi","Auria","1986-02-17"
434715,"Morrie","Auyong","1986-02-06"
471686,"Mahendra","Auyong","1986-11-06"
80902,"Terresa","Auyong","1986-06-02"
106848,"Paddy","Auyong","1986-02-21"
297639,"Serenella","Auyong","1986-03-17"
471903,"Yishay","Auyong","1986-03-20"
291159,"Goa","Auyong","1986-01-14"
267138,"Alair","Auyong","1986-11-14"
428159,"Annemarie","Auyong","1986-08-04"
27208,"Mats","Auyong","1986-05-19"
91381,"Mohan","Auyong","1986-02-05"
299059,"Kauko","Auyong","1986-01-23"
473357,"Weidon","Auyong","1986-04-15"
279212,"Alagu","Auyong","1986-09-04"
40657,"Gennady","Auyong","1986-07-15"
429761,"Gadiel","Auyong","1986-06-02"
52426,"Mabo","Auyong","1986-07-05"
296463,"Kolar","Auyong","1986-05-25"
231760,"Karsten","Auyong","1986-08-11"
463403,"Kwok","Auyong","1986-01-07"
483962,"Paddy","Auyong","1986-01-25"
486380,"Lakshmi","Auyong","1986-06-13"
469288,"Yakkov","Auyong","1986-04-07"
475398,"Valdiodio","Auyong","1986-07-24"
449437,"Stabislas","Auyong","1986-02-01"
47049,"Jiang","Auyong","1986-04-17"
21095,"Sandeepan","Auyong","1986-10-22"
299267,"Etsuo","Auyong","1986-06-29"
223476,"Carrsten","Avouris","1986-03-11"
283963,"Moti","Avouris","1986-10-03"
227829,"Fay","Avouris","1986-09-20"
264996,"Gian","Avouris","1986-01-28"
45269,"Arve","Avouris","1986-09-13"
475099,"Pranjal","Avouris","1986-06-25"
460229,"Aimee","Avouris","1986-09-18"
471687,"Taizo","Avouris","1986-02-09"
477961,"Jiafu","Avouris","1986-12-05"
70791,"Aamod","Avouris","1986-12-28"
434662,"Shahab","Avouris","1986-07-08"
258864,"Susanta","Avouris","1986-07-16"
12838,"Danel","Avouris","1986-09-24"
56569,"Pintsang","Avouris","1986-06-20"
249074,"Kristen","Avouris","1986-09-13"
21785,"Kazunori","Avouris","1986-10-08"
43951,"Zengping","Avouris","1986-06-22"
492362,"Angus","Avouris","1986-12-31"
498914,"Mario","Avouris","1986-02-22"
404457,"Waiman","Avouris","1986-10-02"
484463,"Masanao","Avouris","1986-11-11"
30465,"Randi","Avouris","1986-07-16"
12112,"Satyanarayana","Avouris","1986-05-24"
298293,"Weijing","Avouris","1986-08-22"
98855,"Chirstian","Avouris","1986-02-20"
463286,"Kwangho","Avouris","1986-08-19"
468291,"Mohit","Avouris","1986-07-22"
429994,"Mamdouh","Avouris","1986-04-05"
51228,"Jinxi","Avouris","1986-12-08"
39729,"Fan","Awdeh","1986-06-21"
94678,"Shigeaki","Awdeh","1986-09-04"
250684,"Chenyi","Awdeh","1986-05-17"
461061,"Van","Awdeh","1986-03-06"
93066,"Chrisa","Awdeh","1986-08-18"
441991,"Mingsen","Awdeh","1986-05-19"
269247,"Neven","Awdeh","1986-08-13"
473137,"Jiakeng","Awdeh","1986-02-02"
63576,"Cheong","Awdeh","1986-11-10"
62809,"Xinyu","Awdeh","1986-03-19"
219438,"Saeko","Awdeh","1986-02-02"
108457,"Shaowei","Awdeh","1986-07-31"
